x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2401229,53.4492706,-6.21925E+18,99,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2401432,53.4528659,6.68499E+18,198,5,2,3,2,3,2,1.414213562,0.666666667,0.471404521
-2.2401533,53.4546636,9.11741E+18,188,2,1,5,0,2,4.666666667,2.160246899,2.333333333,1.08012345
-2.2401787,53.4591578,-8.76436E+18,124,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2401838,53.4600567,-3.08592E+18,86,0,1,3,0,1,2,1.414213562,2,1.414213562
-2.2100399,53.4556193,6.77374E+18,192,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.210071,53.4619112,-3.03955E+17,25,0,1,0,0,0.25,0.25,0.5,1,2
-2.2100976,53.4673042,1.76667E+18,48,0,0,0,1,0.25,0.25,0.5,1,2
-2.2101465,53.4771914,5.74922E+18,54,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2103023,53.5086507,8.27445E+18,163,0,0,0,1,0.25,0.25,0.5,1,2
-2.2385013,53.4286002,2.01155E+18,225,0,0,0,1,0.25,0.25,0.5,1,2
-2.2385164,53.4312968,5.06424E+18,107,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2388494,53.4906201,-7.40659E+18,794,1,0,0,0,0.25,0.25,0.5,1,2
-2.2085339,53.4556219,-2.29466E+18,264,2,1,2,0,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2088299,53.515844,-8.60E+18,157,1,0,0,0,0.25,0.25,0.5,1,2
-2.208883,53.5266299,-5.25956E+18,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.2070587,53.4619164,8.80509E+18,27,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2070674,53.4637141,1.28984E+18,111,0,0,1,0,0.25,0.25,0.5,1,2
-2.2070937,53.4691071,4.60627E+18,91,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2370664,53.441187,-4.50729E+18,52,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2371065,53.4483778,-7.94966E+18,138,2,3,3,2,2.5,0.333333333,0.577350269,0.133333333,0.230940108
-2.2371666,53.4591638,2.1603E+18,3,0,1,0,0,0.25,0.25,0.5,1,2
-2.2371967,53.4645569,2.22413E+18,90,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2373021,53.4834324,2.93875E+18,151,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2373172,53.4861289,-7.27864E+18,33,0,0,1,0,0.25,0.25,0.5,1,2
-2.2056438,53.4807946,3.47468E+18,115,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.235561,53.44119,-9.98804E+17,72,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2356506,53.4573691,-1.35086E+18,183,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2358052,53.4852331,9.15668E+18,385,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.204042,53.4610228,-7.32598E+18,80,0,1,0,0,0.25,0.25,0.5,1,2
-2.2041284,53.4789996,-3.50E+18,28,3,0,0,0,0.75,2.25,1.5,3,2
-2.2042884,53.5122565,8.05043E+18,145,0,0,0,2,0.5,1,1,2,2
-2.2340308,53.4366988,-7.80404E+18,95,0,2,2,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2340753,53.4447883,8.88763E+18,88,0,1,0,0,0.25,0.25,0.5,1,2
-2.2344123,53.5059092,4.61595E+18,185,0,1,0,0,0.25,0.25,0.5,1,2
-2.2026088,53.4763056,-8.98899E+18,99,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2027933,53.5149555,6.6868E+18,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.2325845,53.4474878,8.22185E+18,80,1,0,0,0,0.25,0.25,0.5,1,2
-2.2310301,53.4385023,2.57938E+18,87,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2311082,53.4528838,-3.39E+18,293,7,3,4,1,3.75,6.25,2.5,1.666666667,0.666666667
-2.2010638,53.4682186,2.16888E+18,33,1,0,0,0,0.25,0.25,0.5,1,2
-2.2013536,53.5293394,-7.63671E+17,71,0,1,0,0,0.25,0.25,0.5,1,2
-2.2295005,53.434011,6.14148E+18,105,0,0,1,0,0.25,0.25,0.5,1,2
-2.2295102,53.4358087,5.46999E+18,168,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2296558,53.4627739,8.58478E+18,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.2296849,53.468167,-8.69387E+18,53,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2297238,53.4753577,-8.50577E+18,321,4,2,3,3,3,0.666666667,0.816496581,0.222222222,0.272165527
-2.2297578,53.4816495,2.51609E+17,155,1,2,1,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.2280387,53.4421035,5.66709E+18,31,0,0,0,1,0.25,0.25,0.5,1,2
-2.2280435,53.4430023,9.68577E+17,51,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2281689,53.4663722,6.00741E+18,69,0,1,0,0,0.25,0.25,0.5,1,2
-2.2282655,53.4843489,-7.18387E+18,156,1,0,0,0,0.25,0.25,0.5,1,2
-2.2285122,53.5301894,5.19629E+18,15,0,1,0,0,0.25,0.25,0.5,1,2
-2.1996123,53.479906,-7.77326E+18,50,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.226538,53.4430052,-8.26411E+18,49,1,0,0,0,0.25,0.25,0.5,1,2
-2.2265907,53.4528924,8.97488E+18,144,1,3,0,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2266051,53.455589,-8.3159E+18,54,1,0,0,0,0.25,0.25,0.5,1,2
-2.2249993,53.4367161,-5.40646E+17,144,0,0,1,0,0.25,0.25,0.5,1,2
-2.2250896,53.4537941,-6.0705E+18,101,3,1,0,0,1,2,1.414213562,2,1.414213562
-2.2251658,53.4681756,7.40797E+17,128,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2251753,53.4699732,4.1781E+18,163,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1966903,53.4996854,-1.17734E+18,44,0,0,0,1,0.25,0.25,0.5,1,2
-2.1967946,53.5221563,-1.72309E+18,90,0,0,0,1,0.25,0.25,0.5,1,2
-2.1968071,53.5248528,4.92562E+18,114,0,0,0,1,0.25,0.25,0.5,1,2
-2.2252277,53.4798605,8.64164E+18,84,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.225409,53.5140161,5.55955E+18,98,1,0,0,0,0.25,0.25,0.5,1,2
-2.1949723,53.4538471,-2.50116E+18,282,0,1,0,0,0.25,0.25,0.5,1,2
-2.1950012,53.460139,-1.59223E+18,85,0,1,0,0,0.25,0.25,0.5,1,2
-2.1951209,53.4862054,-9.17999E+18,81,0,0,0,2,0.5,1,1,2,2
-2.1952532,53.5149681,-7.54171E+18,114,0,0,0,1,0.25,0.25,0.5,1,2
-2.1952904,53.5230576,3.94268E+18,61,0,0,1,0,0.25,0.25,0.5,1,2
-2.2235082,53.4394155,8.49978E+17,166,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2236311,53.4627854,-4.3891E+18,60,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2236689,53.4699761,7.93065E+18,14,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1937451,53.5149706,3.83074E+18,63,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2220263,53.4439125,3.4694E+18,254,0,0,0,1,0.25,0.25,0.5,1,2
-2.2222424,53.4852591,-7.5681E+18,109,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2222894,53.4942475,5.62308E+18,40,0,0,1,0,0.25,0.25,0.5,1,2
-2.1938026,53.5275542,-8.22962E+18,132,0,0,0,1,0.25,0.25,0.5,1,2
-2.1922045,53.5077823,5.03705E+18,112,0,0,2,3,1.25,2.25,1.5,1.8,1.2
-2.1922208,53.5113777,-5.51976E+18,72,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2205767,53.4547014,-6.52949E+18,71,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.2206047,53.4600944,-4.73777E+17,236,1,1,2,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.220614,53.4618921,8.63931E+18,117,0,0,1,0,0.25,0.25,0.5,1,2
-2.2209225,53.5212152,-6.19789E+18,159,1,0,0,0,0.25,0.25,0.5,1,2
-2.1905192,53.4682359,-1.51195E+18,49,2,0,0,0,0.5,1,1,2,2
-2.1905595,53.4772243,6.66764E+18,53,2,0,0,0,0.5,1,1,2,2
-2.2190153,53.4439181,1.67763E+18,235,0,0,0,1,0.25,0.25,0.5,1,2
-2.2190199,53.4448169,-6.81623E+17,191,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.219131,53.4663891,-4.91019E+17,130,2,2,0,0,1,1.333333333,1.154700538,1.333333333,1.154700538
-2.2192145,53.4825682,7.21681E+18,39,0,0,1,0,0.25,0.25,0.5,1,2
-2.2194793,53.5338016,5.31105E+18,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.217496,53.4412243,-4.76995E+18,52,0,0,0,1,0.25,0.25,0.5,1,2
-2.2175649,53.4547069,-4.70184E+18,140,0,1,0,0,0.25,0.25,0.5,1,2
-2.2175787,53.4574035,6.02094E+18,77,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2177537,53.4915593,3.23199E+17,79,0,1,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.217846,53.509536,-8.82871E+18,104,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.189205,53.5113825,-8.06855E+18,51,1,0,0,0,0.25,0.25,0.5,1,2
-2.216091,53.4610016,9.00455E+18,169,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2161184,53.4663946,-9.30732E+17,94,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2162145,53.4852702,-7.38727E+18,36,1,0,0,0,0.25,0.25,0.5,1,2
-2.2162557,53.4933597,4.0235E+18,32,1,0,0,0,0.25,0.25,0.5,1,2
-2.2163519,53.5122352,-8.12649E+18,112,0,0,1,0,0.25,0.25,0.5,1,2
-2.1876255,53.4952058,2.86144E+18,79,0,0,1,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1876533,53.5014977,4.23482E+18,126,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1876732,53.5059919,-1.7878E+18,21,0,1,0,0,0.25,0.25,0.5,1,2
-2.1877289,53.5185755,7.19092E+18,76,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2146121,53.4663973,5.3837E+18,101,3,1,1,1,1.5,1,1,0.666666667,0.666666667
-2.2146757,53.478981,3.18975E+18,38,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1862247,53.5194767,4.94976E+18,80,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2147075,53.4852729,8.80949E+18,35,1,0,0,0,0.25,0.25,0.5,1,2
-2.2148348,53.5104403,-2.41041E+18,99,0,1,0,0,0.25,0.25,0.5,1,2
-2.2129572,53.4367382,-4.30535E+18,100,0,1,0,0,0.25,0.25,0.5,1,2
-2.1844937,53.4682454,-3.99263E+18,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.184646,53.5033,-3.89596E+18,143,0,3,0,2,1.25,2.25,1.5,1.8,1.2
-2.2130607,53.4574116,-3.22414E+18,129,0,0,0,2,0.5,1,1,2,2
-2.213205,53.4861744,-7.4576E+18,65,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2132727,53.499657,-6.02729E+18,44,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2133993,53.5248243,1.35458E+18,15,0,0,1,0,0.25,0.25,0.5,1,2
-2.1830609,53.4853256,8.29559E+18,146,1,0,0,0,0.25,0.25,0.5,1,2
-2.1831229,53.499707,2.16943E+18,58,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1831268,53.5006059,6.23573E+18,67,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1831772,53.5122907,-6.83143E+18,34,0,0,1,0,0.25,0.25,0.5,1,2
-2.1832083,53.5194814,-3.99846E+18,40,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2101421,53.4762926,-8.20457E+18,50,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.210151,53.4780903,-5.68409E+18,53,0,0,1,0,0.25,0.25,0.5,1,2
-2.1816693,53.512293,-5.24718E+18,76,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.181677,53.5140907,-8.38E+18,47,0,0,1,0,0.25,0.25,0.5,1,2
-2.1817117,53.5221802,-3.44055E+18,81,0,0,0,2,0.5,1,1,2,2
-2.1817155,53.523079,-6.73115E+18,87,0,1,0,0,0.25,0.25,0.5,1,2
-2.1818389,53.5518416,9.02984E+18,123,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.181862,53.5572346,-5.03123E+18,57,1,0,0,0,0.25,0.25,0.5,1,2
-2.2102622,53.5005612,-7.43904E+18,75,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2104182,53.5320203,3.65386E+18,87,0,1,0,0,0.25,0.25,0.5,1,2
-2.2085648,53.4619138,-3.60898E+18,55,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2086442,53.4780929,8.8663E+18,82,3,1,0,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2086575,53.4807894,-3.32913E+17,107,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1800126,53.4772407,-3.85732E+18,57,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1800622,53.4889256,3.1466E+18,74,1,0,0,0,0.25,0.25,0.5,1,2
-2.1801461,53.5087,-4.45142E+18,73,0,1,0,0,0.25,0.25,0.5,1,2
-2.1801919,53.519486,-2.65009E+18,84,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1802225,53.5266766,-6.70704E+18,124,1,0,0,0,0.25,0.25,0.5,1,2
-2.1802645,53.5365638,3.63296E+18,73,1,0,0,0,0.25,0.25,0.5,1,2
-2.2071244,53.475399,5.26581E+18,84,0,0,0,1,0.25,0.25,0.5,1,2
-2.2071507,53.480792,6.15328E+18,68,0,1,0,0,0.25,0.25,0.5,1,2
-2.2072472,53.5005664,-4.3454E+18,89,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1785929,53.4979162,-4.56822E+18,98,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1786231,53.5051069,-1.45756E+18,17,0,0,1,0,0.25,0.25,0.5,1,2
-2.1786534,53.5122976,1.37849E+18,81,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.178661,53.5140952,-1.89235E+18,76,0,0,1,0,0.25,0.25,0.5,1,2
-2.1786648,53.5149941,-3.3612E+18,86,0,0,0,1,0.25,0.25,0.5,1,2
-2.1786799,53.5185894,4.15875E+18,65,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1786989,53.5230836,8.55368E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.1787026,53.5239824,-7.97258E+18,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.1770704,53.4943231,4.36454E+17,55,1,0,0,0,0.25,0.25,0.5,1,2
-2.1770892,53.4988173,4.07153E+18,66,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1771079,53.5033115,3.17789E+18,81,0,0,1,0,0.25,0.25,0.5,1,2
-2.1771305,53.5087045,-5.86616E+18,85,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2055308,53.4574248,-5.7536E+18,111,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2056264,53.4771993,3.45924E+18,68,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2058094,53.5149504,7.92787E+18,218,0,1,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1756561,53.5167962,-5.5028E+18,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.1758313,53.5590413,7.08184E+18,68,1,0,0,0,0.25,0.25,0.5,1,2
-2.1740816,53.5006194,-9.47951E+16,170,0,0,0,1,0.25,0.25,0.5,1,2
-2.2041111,53.4754042,-8.28578E+18,77,0,1,0,0,0.25,0.25,0.5,1,2
-2.2041154,53.476303,-7.30681E+18,65,1,0,0,0,0.25,0.25,0.5,1,2
-2.2041327,53.4798984,6.26271E+18,66,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.204349,53.5248401,2.91635E+18,79,0,1,0,0,0.25,0.25,0.5,1,2
-2.1725083,53.4844425,9.59329E+17,177,0,0,0,1,0.25,0.25,0.5,1,2
-2.1725193,53.487139,-1.91167E+18,69,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1725558,53.4961274,-6.66443E+18,55,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1725668,53.4988239,2.97509E+18,67,1,0,0,0,0.25,0.25,0.5,1,2
-2.1726326,53.515003,3.1011E+18,84,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1727681,53.5482597,5.83769E+18,75,0,0,0,1,0.25,0.25,0.5,1,2
-2.2012597,53.5095651,1.00218E+16,113,0,1,0,0,0.25,0.25,0.5,1,2
-2.2012938,53.5167557,1.13328E+18,132,0,1,0,0,0.25,0.25,0.5,1,2
-2.201345,53.5275417,9.16793E+18,87,0,0,1,0,0.25,0.25,0.5,1,2
-2.2014005,53.5392265,-4.24671E+18,28,0,0,0,1,0.25,0.25,0.5,1,2
-2.1710159,53.48804,7.80463E+18,68,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1710702,53.5015226,-1.3615E+18,94,0,1,0,0,0.25,0.25,0.5,1,2
-2.1710847,53.5051179,-1.64671E+18,102,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.199587,53.474513,3.76457E+18,76,0,1,0,0,0.25,0.25,0.5,1,2
-2.199773,53.5140618,6.53126E+18,99,0,2,0,0,0.5,1,1,2,2
-2.1998493,53.5302408,7.12767E+18,89,2,0,0,0,0.5,1,1,2,2
-2.1998662,53.5338361,-6.16636E+18,73,0,0,2,0,0.5,1,1,2,2
-2.1696237,53.5168049,8.74417E+18,29,0,0,1,0,0.25,0.25,0.5,1,2
-2.1696633,53.5266921,-2.57301E+18,75,1,0,0,0,0.25,0.25,0.5,1,2
-2.1982692,53.5149631,4.78263E+18,59,1,0,0,0,0.25,0.25,0.5,1,2
-2.1680017,53.4880443,-5.3814E+18,104,0,0,1,0,0.25,0.25,0.5,1,2
-2.1681085,53.5150094,1.74299E+18,63,0,1,0,0,0.25,0.25,0.5,1,2
-2.1681263,53.5195036,-4.43857E+18,77,0,0,0,1,0.25,0.25,0.5,1,2
-2.1681441,53.5239977,-1.16238E+18,57,1,0,0,0,0.25,0.25,0.5,1,2
-2.1682262,53.5446709,1.19182E+18,95,1,0,0,0,0.25,0.25,0.5,1,2
-2.196732,53.5086738,4.74161E+18,17,2,0,0,0,0.5,1,1,2,2
-2.1950424,53.4691274,-1.38581E+18,152,1,0,0,0,0.25,0.25,0.5,1,2
-2.1950755,53.4763182,2.99422E+18,18,0,0,0,1,0.25,0.25,0.5,1,2
-2.1951829,53.4996879,3.53881E+18,83,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.166604,53.5159104,-1.39197E+18,65,0,0,1,0,0.25,0.25,0.5,1,2
-2.1666146,53.5186069,-5.31851E+18,58,0,0,2,0,0.5,1,1,2,2
-2.1666287,53.5222022,-2.23397E+18,54,0,0,1,0,0.25,0.25,0.5,1,2
-2.1937,53.5050834,-2.39612E+18,65,0,2,0,0,0.5,1,1,2,2
-2.1937615,53.5185659,5.03091E+18,60,1,0,0,0,0.25,0.25,0.5,1,2
-2.1937985,53.5266554,-2.5155E+18,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.1649631,53.4817566,5.30413E+18,76,0,0,0,1,0.25,0.25,0.5,1,2
-2.165054,53.5051264,8.57638E+17,65,0,0,1,0,0.25,0.25,0.5,1,2
-2.1651274,53.524002,-2.86115E+17,56,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1651975,53.5419786,-6.28481E+18,29,0,1,0,0,0.25,0.25,0.5,1,2
-2.1922738,53.5230625,4.53733E+18,32,0,0,0,1,0.25,0.25,0.5,1,2
-2.192388,53.5482297,2.10138E+18,86,0,1,0,0,0.25,0.25,0.5,1,2
-2.192437,53.5590157,6.70771E+18,62,0,1,0,0,0.25,0.25,0.5,1,2
-2.1636087,53.5213075,-8.73627E+18,79,0,1,0,0,0.25,0.25,0.5,1,2
-2.1636225,53.5249029,-8.69704E+18,52,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1906442,53.4960999,-3.3714E+18,98,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1906886,53.5059871,8.43632E+18,25,1,0,0,0,0.25,0.25,0.5,1,2
-2.1907695,53.5239637,-7.72728E+18,78,1,0,0,0,0.25,0.25,0.5,1,2
-2.189193,53.508686,-2.98689E+18,85,2,0,0,0,0.5,1,1,2,2
-2.1620043,53.4961422,7.54E+18,96,1,0,0,0,0.25,0.25,0.5,1,2
-2.1620077,53.497041,-2.0211E+17,36,0,0,1,0,0.25,0.25,0.5,1,2
-2.1620351,53.5042317,5.872E+18,53,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1621898,53.5446792,4.1214E+17,15,0,0,0,1,0.25,0.25,0.5,1,2
-2.1876176,53.4934082,7.69469E+18,67,0,0,1,0,0.25,0.25,0.5,1,2
-2.1876613,53.5032953,-4.6929E+18,58,2,1,1,2,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.1607012,53.5500742,4.60776E+18,69,0,0,0,1,0.25,0.25,0.5,1,2
-2.1590873,53.5222125,2.01672E+18,93,0,0,1,0,0.25,0.25,0.5,1,2
-2.1860827,53.4871186,-9.15009E+18,84,1,1,1,1,1,0,0,0,0
-2.1861103,53.4934105,6.45065E+18,68,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1861497,53.5023989,-6.36651E+18,62,1,0,0,0,0.25,0.25,0.5,1,2
-2.1861537,53.5032977,5.21683E+18,117,0,3,2,0,1.25,2.25,1.5,1.8,1.2
-2.1862918,53.5347569,3.60585E+18,62,1,0,0,0,0.25,0.25,0.5,1,2
-2.1863353,53.544644,8.45618E+18,35,0,0,1,0,0.25,0.25,0.5,1,2
-2.1575289,53.508732,-7.54098E+18,5,0,0,0,1,0.25,0.25,0.5,1,2
-2.157579,53.5222145,-8.52445E+18,65,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1845796,53.4880198,-8.14993E+18,82,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1846109,53.4952105,8.58739E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.1846226,53.497907,4.34244E+18,54,0,0,1,0,0.25,0.25,0.5,1,2
-2.1846265,53.4988059,-3.13773E+18,77,0,3,0,0,0.75,2.25,1.5,3,2
-2.1846382,53.5015024,6.96286E+18,88,3,0,1,0,1,2,1.414213562,2,1.414213562
-2.1560244,53.5096328,3.65945E+18,44,0,0,0,1,0.25,0.25,0.5,1,2
-2.1560277,53.5105316,-4.72472E+18,109,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1830648,53.4862245,7.79249E+18,106,0,2,0,0,0.5,1,1,2,2
-2.1831462,53.5051,6.29814E+18,40,0,1,0,0,0.25,0.25,0.5,1,2
-2.1831695,53.510493,-1.11578E+18,7,0,1,0,0,0.25,0.25,0.5,1,2
-2.1831734,53.5113919,3.76068E+18,21,0,0,1,0,0.25,0.25,0.5,1,2
-2.1832899,53.5383568,-5.83464E+18,90,1,0,0,0,0.25,0.25,0.5,1,2
-2.1543693,53.469187,6.25508E+18,42,0,1,0,0,0.25,0.25,0.5,1,2
-2.1546116,53.5357009,3.13257E+18,80,0,0,1,0,0.25,0.25,0.5,1,2
-2.1815616,53.4871256,-5.46856E+18,74,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1816231,53.501507,-2.64593E+18,21,1,0,0,0,0.25,0.25,0.5,1,2
-2.18165,53.5077988,1.42798E+18,53,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1816539,53.5086977,7.16033E+18,55,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1817271,53.5257755,-5.07143E+18,72,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1817695,53.5356627,1.71566E+18,67,1,0,0,0,0.25,0.25,0.5,1,2
-2.1800088,53.4763418,4.42778E+18,145,0,0,1,0,0.25,0.25,0.5,1,2
-2.1800545,53.4871279,5.45672E+18,85,1,0,0,0,0.25,0.25,0.5,1,2
-2.180085,53.4943186,3.67571E+18,110,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1801003,53.4979139,-8.3266E+18,99,1,2,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1801499,53.5095988,9.08043E+18,43,0,1,0,0,0.25,0.25,0.5,1,2
-2.1801575,53.5113965,-4.08961E+17,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.1801995,53.5212836,2.74322E+18,73,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1803181,53.5491474,5.00182E+18,98,0,0,0,1,0.25,0.25,0.5,1,2
-2.151427,53.4889653,7.0613E+18,89,0,1,0,0,0.25,0.25,0.5,1,2
-2.1515104,53.5123351,-3.0403E+18,11,0,0,0,1,0.25,0.25,0.5,1,2
-2.1515522,53.52402,3.85353E+18,86,0,1,0,0,0.25,0.25,0.5,1,2
-2.1516455,53.5500861,2.27417E+18,84,0,1,0,0,0.25,0.25,0.5,1,2
-2.1785361,53.4844336,6.67036E+18,140,2,2,0,1,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1785437,53.4862313,-4.6047E+18,56,0,0,0,1,0.25,0.25,0.5,1,2
-2.178608,53.5015116,-7.15402E+18,52,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1786421,53.5096011,1.37E+18,92,1,1,0,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1786686,53.5158929,-7.36064E+16,71,1,0,0,0,0.25,0.25,0.5,1,2
-2.1787785,53.541959,-7.26982E+18,73,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1499294,53.4916638,3.762E+18,74,0,0,1,0,0.25,0.25,0.5,1,2
